room,day,period,startTime,endTime,status,attendance,semester
IB316 (50),6,3,11:00,12:00,1,1,1
IB316 (50),6,4,12:00,13:00,1,1,1
IB316 (50),6,5,13:00,14:00,0,0,1
IB316 (50),6,6,14:00,15:00,0,0,1
IB316 (50),6,7,15:00,16:00,0,0,1
IB316 (50),6,8,16:00,17:00,0,0,1
IB316 (50),6,9,17:00,18:00,1,1,1
IB316 (50),6,10,18:00,19:00,1,1,1
IB316 (50),6,11,18:30,21:30,1,0,1
LRC13 (20) Library Multimedia ,1,1,9:00,10:00,0,0,1
LRC13 (20) Library Multimedia ,1,2,10:00,11:00,1,1,1
LRC13 (20) Library Multimedia ,1,3,11:00,12:00,1,1,1
LRC13 (20) Library Multimedia ,1,4,12:00,13:00,1,0,1
LRC13 (20) Library Multimedia ,1,5,13:00,14:00,1,1,1
LRC13 (20) Library Multimedia ,1,6,14:00,15:00,0,0,1
LRC13 (20) Library Multimedia ,1,7,15:00,16:00,1,1,1
LRC13 (20) Library Multimedia ,1,8,16:00,17:00,1,1,1
LRC13 (20) Library Multimedia ,1,9,17:00,18:00,1,1,1
LRC13 (20) Library Multimedia ,1,10,18:00,19:00,1,1,1
LRC13 (20) Library Multimedia ,1,11,18:30,21:30,0,0,1
LRC13 (20) Library Multimedia ,2,1,9:00,10:00,0,0,1
LRC13 (20) Library Multimedia ,2,2,10:00,11:00,1,1,1
LRC13 (20) Library Multimedia ,2,3,11:00,12:00,1,1,1
LRC13 (20) Library Multimedia ,2,4,12:00,13:00,1,1,1
LRC13 (20) Library Multimedia ,2,5,13:00,14:00,1,1,1
LRC13 (20) Library Multimedia ,2,6,14:00,15:00,1,1,1
LRC13 (20) Library Multimedia ,2,7,15:00,16:00,1,1,1
LRC13 (20) Library Multimedia ,2,8,16:00,17:00,0,0,1
LRC13 (20) Library Multimedia ,2,9,17:00,18:00,0,0,1
LRC13 (20) Library Multimedia ,2,10,18:00,19:00,1,1,1
LRC13 (20) Library Multimedia ,2,11,18:30,21:30,1,1,1
LRC13 (20) Library Multimedia ,3,1,9:00,10:00,1,1,1
LRC13 (20) Library Multimedia ,3,2,10:00,11:00,1,0,1
LRC13 (20) Library Multimedia ,3,3,11:00,12:00,1,1,1
LRC13 (20) Library Multimedia ,3,4,12:00,13:00,1,0,1
LRC13 (20) Library Multimedia ,3,5,13:00,14:00,0,0,1
LRC13 (20) Library Multimedia ,3,6,14:00,15:00,0,0,1
LRC13 (20) Library Multimedia ,3,7,15:00,16:00,0,0,1
LRC13 (20) Library Multimedia ,3,8,16:00,17:00,0,0,1
LRC13 (20) Library Multimedia ,3,9,17:00,18:00,1,1,1
LRC13 (20) Library Multimedia ,3,10,18:00,19:00,1,1,1
LRC13 (20) Library Multimedia ,3,11,18:30,21:30,1,1,1
LRC13 (20) Library Multimedia ,4,1,9:00,10:00,1,1,1
LRC13 (20) Library Multimedia ,4,2,10:00,11:00,1,1,1
LRC13 (20) Library Multimedia ,4,3,11:00,12:00,1,1,1
LRC13 (20) Library Multimedia ,4,4,12:00,13:00,1,1,1
LRC13 (20) Library Multimedia ,4,5,13:00,14:00,0,0,1
LRC13 (20) Library Multimedia ,4,6,14:00,15:00,0,0,1
LRC13 (20) Library Multimedia ,4,7,15:00,16:00,1,1,1
LRC13 (20) Library Multimedia ,4,8,16:00,17:00,1,0,1
LRC13 (20) Library Multimedia ,4,9,17:00,18:00,1,0,1
LRC13 (20) Library Multimedia ,4,10,18:00,19:00,1,0,1
LRC13 (20) Library Multimedia ,4,11,18:30,21:30,0,0,1
LRC13 (20) Library Multimedia ,5,1,9:00,10:00,1,1,1
LRC13 (20) Library Multimedia ,5,2,10:00,11:00,1,0,1
LRC13 (20) Library Multimedia ,5,3,11:00,12:00,1,1,1
LRC13 (20) Library Multimedia ,5,4,12:00,13:00,1,1,1
LRC13 (20) Library Multimedia ,5,5,13:00,14:00,1,0,1
LRC13 (20) Library Multimedia ,5,6,14:00,15:00,1,1,1
LRC13 (20) Library Multimedia ,5,7,15:00,16:00,1,1,1
LRC13 (20) Library Multimedia ,5,8,16:00,17:00,1,1,1
LRC13 (20) Library Multimedia ,5,9,17:00,18:00,0,0,1
LRC13 (20) Library Multimedia ,5,10,18:00,19:00,0,0,1
LRC13 (20) Library Multimedia ,5,11,18:30,21:30,0,0,1
LRC13 (20) Library Multimedia ,6,1,9:00,10:00,0,0,1
LRC13 (20) Library Multimedia ,6,2,10:00,11:00,0,0,1
LRC13 (20) Library Multimedia ,6,3,11:00,12:00,1,1,1
LRC13 (20) Library Multimedia ,6,4,12:00,13:00,0,0,1
LRC13 (20) Library Multimedia ,6,5,13:00,14:00,0,0,1
LRC13 (20) Library Multimedia ,6,6,14:00,15:00,0,0,1
LRC13 (20) Library Multimedia ,6,7,15:00,16:00,0,0,1
LRC13 (20) Library Multimedia ,6,8,16:00,17:00,0,0,1
LRC13 (20) Library Multimedia ,6,9,17:00,18:00,0,0,1
LRC13 (20) Library Multimedia ,6,10,18:00,19:00,0,0,1
LRC13 (20) Library Multimedia ,6,11,18:30,21:30,0,0,1
Lyceum 91,1,1,9:00,10:00,1,1,1
Lyceum 91,1,2,10:00,11:00,1,1,1
Lyceum 91,1,3,11:00,12:00,1,1,1
Lyceum 91,1,4,12:00,13:00,1,1,1
Lyceum 91,1,5,13:00,14:00,0,0,1
Lyceum 91,1,6,14:00,15:00,1,1,1
Lyceum 91,1,7,15:00,16:00,1,1,1
Lyceum 91,1,8,16:00,17:00,1,1,1
Lyceum 91,1,9,17:00,18:00,1,1,1
Lyceum 91,1,10,18:00,19:00,0,0,1
Lyceum 91,1,11,18:30,21:30,1,1,1
Lyceum 91,2,1,9:00,10:00,1,0,1
Lyceum 91,2,2,10:00,11:00,1,1,1
Lyceum 91,2,3,11:00,12:00,1,1,1
Lyceum 91,2,4,12:00,13:00,1,0,1
Lyceum 91,2,5,13:00,14:00,0,0,1
Lyceum 91,2,6,14:00,15:00,0,0,1
Lyceum 91,2,7,15:00,16:00,0,0,1
Lyceum 91,2,8,16:00,17:00,0,0,1
Lyceum 91,2,9,17:00,18:00,0,0,1
Lyceum 91,2,10,18:00,19:00,0,0,1
Lyceum 91,2,11,18:30,21:30,1,1,1
Lyceum 91,3,1,9:00,10:00,1,1,1
Lyceum 91,3,2,10:00,11:00,1,1,1
Lyceum 91,3,3,11:00,12:00,1,1,1
Lyceum 91,3,4,12:00,13:00,1,1,1
Lyceum 91,3,5,13:00,14:00,1,1,1
Lyceum 91,3,6,14:00,15:00,1,1,1
Lyceum 91,3,7,15:00,16:00,1,1,1
Lyceum 91,3,8,16:00,17:00,1,1,1
Lyceum 91,3,9,17:00,18:00,1,1,1
Lyceum 91,3,10,18:00,19:00,1,1,1
Lyceum 91,3,11,18:30,21:30,1,1,1
Lyceum 91,4,1,9:00,10:00,1,1,1
Lyceum 91,4,2,10:00,11:00,1,1,1
Lyceum 91,4,3,11:00,12:00,1,0,1
Lyceum 91,4,4,12:00,13:00,1,1,1
Lyceum 91,4,5,13:00,14:00,1,1,1
Lyceum 91,4,6,14:00,15:00,1,1,1
Lyceum 91,4,7,15:00,16:00,1,1,1
Lyceum 91,4,8,16:00,17:00,1,1,1
Lyceum 91,4,9,17:00,18:00,1,1,1
Lyceum 91,4,10,18:00,19:00,1,1,1
Lyceum 91,4,11,18:30,21:30,1,1,1
Lyceum 91,5,1,9:00,10:00,1,0,1
Lyceum 91,5,2,10:00,11:00,1,1,1
Lyceum 91,5,3,11:00,12:00,1,1,1
Lyceum 91,5,4,12:00,13:00,1,1,1
Lyceum 91,5,5,13:00,14:00,0,0,1
Lyceum 91,5,6,14:00,15:00,0,0,1
Lyceum 91,5,7,15:00,16:00,1,0,1
Lyceum 91,5,8,16:00,17:00,1,0,1
Lyceum 91,5,9,17:00,18:00,1,1,1
Lyceum 91,5,10,18:00,19:00,1,1,1
Lyceum 91,5,11,18:30,21:30,1,1,1
Lyceum 91,6,1,9:00,10:00,1,1,1
Lyceum 91,6,2,10:00,11:00,1,0,1
Lyceum 91,6,3,11:00,12:00,0,0,1
Lyceum 91,6,4,12:00,13:00,0,0,1
Lyceum 91,6,5,13:00,14:00,0,0,1
Lyceum 91,6,6,14:00,15:00,0,0,1
Lyceum 91,6,7,15:00,16:00,0,0,1
Lyceum 91,6,8,16:00,17:00,1,1,1
Lyceum 91,6,9,17:00,18:00,0,0,1
Lyceum 91,6,10,18:00,19:00,0,0,1
Lyceum 91,6,11,18:30,21:30,0,0,1
Lyceum 93,1,1,9:00,10:00,1,1,1
Lyceum 93,1,2,10:00,11:00,1,1,1
Lyceum 93,1,3,11:00,12:00,1,1,1
Lyceum 93,1,4,12:00,13:00,1,1,1
Lyceum 93,1,5,13:00,14:00,0,0,1
Lyceum 93,1,6,14:00,15:00,1,0,1
Lyceum 93,1,7,15:00,16:00,1,1,1
Lyceum 93,1,8,16:00,17:00,1,0,1
Lyceum 93,1,9,17:00,18:00,1,0,1
Lyceum 93,1,10,18:00,19:00,0,0,1
Lyceum 93,1,11,18:30,21:30,1,0,1
Lyceum 93,2,1,9:00,10:00,0,0,1
Lyceum 93,2,2,10:00,11:00,1,1,1
Lyceum 93,2,3,11:00,12:00,1,0,1
Lyceum 93,2,4,12:00,13:00,0,0,1
Lyceum 93,2,5,13:00,14:00,0,0,1
Lyceum 93,2,6,14:00,15:00,0,0,1
Lyceum 93,2,7,15:00,16:00,0,0,1
Lyceum 93,2,8,16:00,17:00,0,0,1
Lyceum 93,2,9,17:00,18:00,0,0,1
Lyceum 93,2,10,18:00,19:00,0,0,1
Lyceum 93,2,11,18:30,21:30,1,1,1
Lyceum 93,3,1,9:00,10:00,1,1,1
Lyceum 93,3,2,10:00,11:00,1,0,1
Lyceum 93,3,3,11:00,12:00,1,1,1
Lyceum 93,3,4,12:00,13:00,1,1,1
Lyceum 93,3,5,13:00,14:00,0,0,1
Lyceum 93,3,6,14:00,15:00,0,0,1
Lyceum 93,3,7,15:00,16:00,0,0,1
Lyceum 93,3,8,16:00,17:00,0,0,1
Lyceum 93,3,9,17:00,18:00,0,0,1
Lyceum 93,3,10,18:00,19:00,1,1,1
Lyceum 93,3,11,18:30,21:30,1,1,1
Lyceum 93,4,1,9:00,10:00,0,0,1
Lyceum 93,4,2,10:00,11:00,0,0,1
Lyceum 93,4,3,11:00,12:00,0,0,1
Lyceum 93,4,4,12:00,13:00,1,1,1
Lyceum 93,4,5,13:00,14:00,1,1,1
Lyceum 93,4,6,14:00,15:00,1,1,1
Lyceum 93,4,7,15:00,16:00,1,1,1
Lyceum 93,4,8,16:00,17:00,0,0,1
Lyceum 93,4,9,17:00,18:00,1,1,1
Lyceum 93,4,10,18:00,19:00,1,1,1
Lyceum 93,4,11,18:30,21:30,1,1,1
Lyceum 93,5,1,9:00,10:00,1,1,1
Lyceum 93,5,2,10:00,11:00,1,1,1
Lyceum 93,5,3,11:00,12:00,1,1,1
Lyceum 93,5,4,12:00,13:00,1,1,1
Lyceum 93,5,5,13:00,14:00,1,1,1
Lyceum 93,5,6,14:00,15:00,1,0,1
Lyceum 93,5,7,15:00,16:00,1,1,1
Lyceum 93,5,8,16:00,17:00,1,0,1
Lyceum 93,5,9,17:00,18:00,0,0,1
Lyceum 93,5,10,18:00,19:00,0,0,1
Lyceum 93,5,11,18:30,21:30,1,1,1
Lyceum 93,6,1,9:00,10:00,0,0,1
Lyceum 93,6,2,10:00,11:00,0,0,1
Lyceum 93,6,3,11:00,12:00,0,0,1
Lyceum 93,6,4,12:00,13:00,0,0,1
Lyceum 93,6,5,13:00,14:00,1,1,1
Lyceum 93,6,6,14:00,15:00,0,0,1
Lyceum 93,6,7,15:00,16:00,0,0,1
Lyceum 93,6,8,16:00,17:00,0,0,1
Lyceum 93,6,9,17:00,18:00,0,0,1
Lyceum 93,6,10,18:00,19:00,0,0,1
Lyceum 93,6,11,18:30,21:30,0,0,1
Lyceum 96,1,1,9:00,10:00,0,0,1
Lyceum 96,1,2,10:00,11:00,1,1,1
Lyceum 96,1,3,11:00,12:00,1,0,1
Lyceum 96,1,4,12:00,13:00,1,0,1
Lyceum 96,1,5,13:00,14:00,1,1,1
Lyceum 96,1,6,14:00,15:00,1,1,1
Lyceum 96,1,7,15:00,16:00,1,1,1
Lyceum 96,1,8,16:00,17:00,1,1,1
Lyceum 96,1,9,17:00,18:00,1,0,1
Lyceum 96,1,10,18:00,19:00,1,1,1
Lyceum 96,1,11,18:30,21:30,1,0,1
Lyceum 96,2,1,9:00,10:00,1,1,1
Lyceum 96,2,2,10:00,11:00,1,1,1
Lyceum 96,2,3,11:00,12:00,1,1,1
Lyceum 96,2,4,12:00,13:00,1,1,1
Lyceum 96,2,5,13:00,14:00,0,0,1
Lyceum 96,2,6,14:00,15:00,0,0,1
Lyceum 96,2,7,15:00,16:00,0,0,1
Lyceum 96,2,8,16:00,17:00,0,0,1
Lyceum 96,2,9,17:00,18:00,1,1,1
Lyceum 96,2,10,18:00,19:00,1,1,1
Lyceum 96,2,11,18:30,21:30,1,1,1
Lyceum 96,3,1,9:00,10:00,1,0,1
Lyceum 96,3,2,10:00,11:00,1,1,1
Lyceum 96,3,3,11:00,12:00,0,0,1
Lyceum 96,3,4,12:00,13:00,1,1,1
Lyceum 96,3,5,13:00,14:00,1,0,1
Lyceum 96,3,6,14:00,15:00,1,1,1
Lyceum 96,3,7,15:00,16:00,1,1,1
Lyceum 96,3,8,16:00,17:00,1,1,1
Lyceum 96,3,9,17:00,18:00,1,1,1
Lyceum 96,3,10,18:00,19:00,1,1,1
Lyceum 96,3,11,18:30,21:30,1,1,1
Lyceum 96,4,1,9:00,10:00,1,0,1
Lyceum 96,4,2,10:00,11:00,1,1,1
Lyceum 96,4,3,11:00,12:00,0,0,1
Lyceum 96,4,4,12:00,13:00,1,1,1
Lyceum 96,4,5,13:00,14:00,1,1,1
Lyceum 96,4,6,14:00,15:00,1,1,1
Lyceum 96,4,7,15:00,16:00,1,1,1
Lyceum 96,4,8,16:00,17:00,1,1,1
Lyceum 96,4,9,17:00,18:00,1,0,1
Lyceum 96,4,10,18:00,19:00,1,1,1
Lyceum 96,4,11,18:30,21:30,1,0,1
Lyceum 96,5,1,9:00,10:00,0,0,1
Lyceum 96,5,2,10:00,11:00,0,0,1
Lyceum 96,5,3,11:00,12:00,0,0,1
Lyceum 96,5,4,12:00,13:00,1,1,1
Lyceum 96,5,5,13:00,14:00,1,1,1
Lyceum 96,5,6,14:00,15:00,1,1,1
Lyceum 96,5,7,15:00,16:00,1,1,1
Lyceum 96,5,8,16:00,17:00,0,0,1
Lyceum 96,5,9,17:00,18:00,1,1,1
Lyceum 96,5,10,18:00,19:00,1,1,1
Lyceum 96,5,11,18:30,21:30,1,1,1
Lyceum 96,6,1,9:00,10:00,0,0,1
Lyceum 96,6,2,10:00,11:00,0,0,1
Lyceum 96,6,3,11:00,12:00,1,0,1
Lyceum 96,6,4,12:00,13:00,0,0,1
Lyceum 96,6,5,13:00,14:00,0,0,1
Lyceum 96,6,6,14:00,15:00,0,0,1
Lyceum 96,6,7,15:00,16:00,0,0,1
Lyceum 96,6,8,16:00,17:00,1,1,1
Lyceum 96,6,9,17:00,18:00,0,0,1
Lyceum 96,6,10,18:00,19:00,0,0,1
Lyceum 96,6,11,18:30,21:30,0,0,1
Lyceum hall,1,1,9:00,10:00,1,1,1
Lyceum hall,1,2,10:00,11:00,1,1,1
Lyceum hall,1,3,11:00,12:00,1,1,1
Lyceum hall,1,4,12:00,13:00,1,0,1
Lyceum hall,1,5,13:00,14:00,0,0,1
Lyceum hall,1,6,14:00,15:00,0,0,1
Lyceum hall,1,7,15:00,16:00,0,0,1
Lyceum hall,1,8,16:00,17:00,0,0,1
Lyceum hall,1,9,17:00,18:00,0,0,1
Lyceum hall,1,10,18:00,19:00,0,0,1
Lyceum hall,1,11,18:30,21:30,0,0,1
Lyceum hall,2,1,9:00,10:00,0,0,1
Lyceum hall,2,2,10:00,11:00,1,1,1
Lyceum hall,2,3,11:00,12:00,1,0,1
Lyceum hall,2,4,12:00,13:00,0,0,1
Lyceum hall,2,5,13:00,14:00,1,1,1
Lyceum hall,2,6,14:00,15:00,1,0,1
Lyceum hall,2,7,15:00,16:00,0,0,1
Lyceum hall,2,8,16:00,17:00,0,0,1
Lyceum hall,2,9,17:00,18:00,0,0,1
Lyceum hall,2,10,18:00,19:00,0,0,1
Lyceum hall,2,11,18:30,21:30,1,1,1
Lyceum hall,3,1,9:00,10:00,0,0,1
Lyceum hall,3,2,10:00,11:00,1,0,1
Lyceum hall,3,3,11:00,12:00,1,1,1
Lyceum hall,3,4,12:00,13:00,1,1,1
Lyceum hall,3,5,13:00,14:00,1,1,1
Lyceum hall,3,6,14:00,15:00,0,0,1
Lyceum hall,3,7,15:00,16:00,0,0,1
Lyceum hall,3,8,16:00,17:00,0,0,1
Lyceum hall,3,9,17:00,18:00,1,1,1
Lyceum hall,3,10,18:00,19:00,1,0,1
Lyceum hall,3,11,18:30,21:30,1,0,1
Lyceum hall,4,1,9:00,10:00,0,0,1
Lyceum hall,4,2,10:00,11:00,1,1,1
Lyceum hall,4,3,11:00,12:00,1,0,1
Lyceum hall,4,4,12:00,13:00,1,1,1
Lyceum hall,4,5,13:00,14:00,1,0,1
Lyceum hall,4,6,14:00,15:00,1,0,1
Lyceum hall,4,7,15:00,16:00,1,0,1
Lyceum hall,4,8,16:00,17:00,0,0,1
Lyceum hall,4,9,17:00,18:00,0,0,1
Lyceum hall,4,10,18:00,19:00,0,0,1
Lyceum hall,4,11,18:30,21:30,1,1,1
Lyceum hall,5,1,9:00,10:00,1,1,1
Lyceum hall,5,2,10:00,11:00,1,1,1
Lyceum hall,5,3,11:00,12:00,1,0,1
Lyceum hall,5,4,12:00,13:00,1,1,1
Lyceum hall,5,5,13:00,14:00,0,0,1
Lyceum hall,5,6,14:00,15:00,0,0,1
Lyceum hall,5,7,15:00,16:00,1,1,1
Lyceum hall,5,8,16:00,17:00,1,1,1
Lyceum hall,5,9,17:00,18:00,1,1,1
Lyceum hall,5,10,18:00,19:00,1,1,1
Lyceum hall,5,11,18:30,21:30,1,1,1
Lyceum hall,6,1,9:00,10:00,0,0,1
Lyceum hall,6,2,10:00,11:00,0,0,1
Lyceum hall,6,3,11:00,12:00,1,1,1
Lyceum hall,6,4,12:00,13:00,0,0,1
Lyceum hall,6,5,13:00,14:00,0,0,1
Lyceum hall,6,6,14:00,15:00,0,0,1
Lyceum hall,6,7,15:00,16:00,0,0,1
Lyceum hall,6,8,16:00,17:00,0,0,1
Lyceum hall,6,9,17:00,18:00,0,0,1
Lyceum hall,6,10,18:00,19:00,0,0,1
Lyceum hall,6,11,18:30,21:30,0,0,1
Lyceum Library,1,1,9:00,10:00,1,1,1
Lyceum Library,1,2,10:00,11:00,1,1,1
Lyceum Library,1,3,11:00,12:00,1,0,1
Lyceum Library,1,4,12:00,13:00,1,1,1
Lyceum Library,1,5,13:00,14:00,0,0,1
Lyceum Library,1,6,14:00,15:00,1,1,1
Lyceum Library,1,7,15:00,16:00,1,1,1
Lyceum Library,1,8,16:00,17:00,1,1,1
Lyceum Library,1,9,17:00,18:00,1,1,1
Lyceum Library,1,10,18:00,19:00,0,0,1
Lyceum Library,1,11,18:30,21:30,1,0,1
Lyceum Library,2,1,9:00,10:00,1,0,1
Lyceum Library,2,2,10:00,11:00,1,1,1
Lyceum Library,2,3,11:00,12:00,0,0,1
Lyceum Library,2,4,12:00,13:00,0,0,1
Lyceum Library,2,5,13:00,14:00,0,0,1
Lyceum Library,2,6,14:00,15:00,1,1,1
Lyceum Library,2,7,15:00,16:00,1,1,1
Lyceum Library,2,8,16:00,17:00,1,0,1
Lyceum Library,2,9,17:00,18:00,1,1,1
Lyceum Library,2,10,18:00,19:00,0,0,1
Lyceum Library,2,11,18:30,21:30,1,1,1
Lyceum Library,3,1,9:00,10:00,1,1,1
Lyceum Library,3,2,10:00,11:00,1,1,1
Lyceum Library,3,3,11:00,12:00,1,0,1
Lyceum Library,3,4,12:00,13:00,1,1,1
Lyceum Library,3,5,13:00,14:00,0,0,1
Lyceum Library,3,6,14:00,15:00,0,0,1
Lyceum Library,3,7,15:00,16:00,0,0,1
Lyceum Library,3,8,16:00,17:00,1,1,1
Lyceum Library,3,9,17:00,18:00,1,0,1
Lyceum Library,3,10,18:00,19:00,1,1,1
Lyceum Library,3,11,18:30,21:30,1,1,1
Lyceum Library,4,1,9:00,10:00,0,0,1
Lyceum Library,4,2,10:00,11:00,0,0,1
Lyceum Library,4,3,11:00,12:00,1,1,1
Lyceum Library,4,4,12:00,13:00,1,1,1
Lyceum Library,4,5,13:00,14:00,1,0,1
Lyceum Library,4,6,14:00,15:00,1,1,1
Lyceum Library,4,7,15:00,16:00,1,0,1
Lyceum Library,4,8,16:00,17:00,1,1,1
Lyceum Library,4,9,17:00,18:00,0,0,1
Lyceum Library,4,10,18:00,19:00,0,0,1
Lyceum Library,4,11,18:30,21:30,0,0,1
Lyceum Library,5,1,9:00,10:00,1,1,1
Lyceum Library,5,2,10:00,11:00,1,1,1
Lyceum Library,5,3,11:00,12:00,1,0,1
Lyceum Library,5,4,12:00,13:00,1,1,1
Lyceum Library,5,5,13:00,14:00,1,1,1
Lyceum Library,5,6,14:00,15:00,1,1,1
Lyceum Library,5,7,15:00,16:00,1,1,1
Lyceum Library,5,8,16:00,17:00,1,0,1
Lyceum Library,5,9,17:00,18:00,0,0,1
Lyceum Library,5,10,18:00,19:00,0,0,1
Lyceum Library,5,11,18:30,21:30,1,0,1
Lyceum Library,6,1,9:00,10:00,0,0,1
Lyceum Library,6,2,10:00,11:00,0,0,1
Lyceum Library,6,3,11:00,12:00,0,0,1
Lyceum Library,6,4,12:00,13:00,0,0,1
Lyceum Library,6,5,13:00,14:00,0,0,1
Lyceum Library,6,6,14:00,15:00,0,0,1
Lyceum Library,6,7,15:00,16:00,0,0,1
Lyceum Library,6,8,16:00,17:00,0,0,1
Lyceum Library,6,9,17:00,18:00,0,0,1
Lyceum Library,6,10,18:00,19:00,0,0,1
Lyceum Library,6,11,18:30,21:30,0,0,1
SHB206 H,1,1,9:00,10:00,0,0,1
SHB206 H,1,2,10:00,11:00,1,1,1
SHB206 H,1,3,11:00,12:00,1,1,1
SHB206 H,1,4,12:00,13:00,1,1,1
SHB206 H,1,5,13:00,14:00,1,1,1
SHB206 H,1,6,14:00,15:00,0,0,1
SHB206 H,1,7,15:00,16:00,1,1,1
SHB206 H,1,8,16:00,17:00,1,1,1
SHB206 H,1,9,17:00,18:00,1,1,1
SHB206 H,1,10,18:00,19:00,1,1,1
SHB206 H,1,11,18:30,21:30,1,1,1
SHB206 H,2,1,9:00,10:00,1,0,1
SHB206 H,2,2,10:00,11:00,1,1,1
SHB206 H,2,3,11:00,12:00,1,1,1
SHB206 H,2,4,12:00,13:00,1,1,1
SHB206 H,2,5,13:00,14:00,0,0,1
SHB206 H,2,6,14:00,15:00,0,0,1
SHB206 H,2,7,15:00,16:00,0,0,1
SHB206 H,2,8,16:00,17:00,1,1,1
SHB206 H,2,9,17:00,18:00,1,0,1
SHB206 H,2,10,18:00,19:00,1,1,1
SHB206 H,2,11,18:30,21:30,1,1,1
SHB206 H,3,1,9:00,10:00,0,0,1
SHB206 H,3,2,10:00,11:00,1,1,1
SHB206 H,3,3,11:00,12:00,1,0,1
SHB206 H,3,4,12:00,13:00,1,1,1
SHB206 H,3,5,13:00,14:00,1,1,1
SHB206 H,3,6,14:00,15:00,0,0,1
SHB206 H,3,7,15:00,16:00,0,0,1
SHB206 H,3,8,16:00,17:00,1,1,1
SHB206 H,3,9,17:00,18:00,1,1,1
SHB206 H,3,10,18:00,19:00,1,1,1
SHB206 H,3,11,18:30,21:30,1,1,1
SHB206 H,4,1,9:00,10:00,0,0,1
SHB206 H,4,2,10:00,11:00,1,1,1
SHB206 H,4,3,11:00,12:00,1,1,1
SHB206 H,4,4,12:00,13:00,1,0,1
SHB206 H,4,5,13:00,14:00,1,1,1
SHB206 H,4,6,14:00,15:00,0,0,1
SHB206 H,4,7,15:00,16:00,0,0,1
SHB206 H,4,8,16:00,17:00,0,0,1
SHB206 H,4,9,17:00,18:00,0,0,1
SHB206 H,4,10,18:00,19:00,0,0,1
SHB206 H,4,11,18:30,21:30,1,1,1
SHB206 H,5,1,9:00,10:00,1,1,1
SHB206 H,5,2,10:00,11:00,1,1,1
SHB206 H,5,3,11:00,12:00,1,1,1
SHB206 H,5,4,12:00,13:00,1,0,1
SHB206 H,5,5,13:00,14:00,0,0,1
SHB206 H,5,6,14:00,15:00,0,0,1
SHB206 H,5,7,15:00,16:00,0,0,1
SHB206 H,5,8,16:00,17:00,0,0,1
SHB206 H,5,9,17:00,18:00,1,1,1
SHB206 H,5,10,18:00,19:00,1,1,1
SHB206 H,5,11,18:30,21:30,1,1,1
SHB206 H,6,1,9:00,10:00,0,0,1
SHB206 H,6,2,10:00,11:00,0,0,1
SHB206 H,6,3,11:00,12:00,0,0,1
SHB206 H,6,4,12:00,13:00,0,0,1
SHB206 H,6,5,13:00,14:00,1,0,1
SHB206 H,6,6,14:00,15:00,0,0,1
SHB206 H,6,7,15:00,16:00,0,0,1
SHB206 H,6,8,16:00,17:00,0,0,1
SHB206 H,6,9,17:00,18:00,0,0,1
SHB206 H,6,10,18:00,19:00,0,0,1
SHB206 H,6,11,18:30,21:30,0,0,1
SHB207,1,1,9:00,10:00,1,1,1
SHB207,1,2,10:00,11:00,1,0,1
SHB207,1,3,11:00,12:00,1,0,1
SHB207,1,4,12:00,13:00,1,1,1
SHB207,1,5,13:00,14:00,1,1,1
SHB207,1,6,14:00,15:00,1,0,1
SHB207,1,7,15:00,16:00,0,0,1
SHB207,1,8,16:00,17:00,1,1,1
SHB207,1,9,17:00,18:00,1,1,1
SHB207,1,10,18:00,19:00,1,1,1
SHB207,1,11,18:30,21:30,1,1,1
SHB207,2,1,9:00,10:00,1,1,1
SHB207,2,2,10:00,11:00,1,1,1
SHB207,2,3,11:00,12:00,1,1,1
SHB207,2,4,12:00,13:00,1,0,1
SHB207,2,5,13:00,14:00,0,0,1
SHB207,2,6,14:00,15:00,0,0,1
SHB207,2,7,15:00,16:00,0,0,1
SHB207,2,8,16:00,17:00,1,1,1
SHB207,2,9,17:00,18:00,1,1,1
SHB207,2,10,18:00,19:00,1,0,1
SHB207,2,11,18:30,21:30,1,0,1
SHB207,3,1,9:00,10:00,1,1,1
SHB207,3,2,10:00,11:00,1,0,1
SHB207,3,3,11:00,12:00,1,0,1
SHB207,3,4,12:00,13:00,1,1,1
SHB207,3,5,13:00,14:00,0,0,1
SHB207,3,6,14:00,15:00,1,1,1
SHB207,3,7,15:00,16:00,1,1,1
SHB207,3,8,16:00,17:00,0,0,1
SHB207,3,9,17:00,18:00,0,0,1
SHB207,3,10,18:00,19:00,1,1,1
SHB207,3,11,18:30,21:30,1,1,1
SHB207,4,1,9:00,10:00,1,1,1
SHB207,4,2,10:00,11:00,1,1,1
SHB207,4,3,11:00,12:00,0,0,1
SHB207,4,4,12:00,13:00,1,1,1
SHB207,4,5,13:00,14:00,1,1,1
SHB207,4,6,14:00,15:00,1,1,1
SHB207,4,7,15:00,16:00,1,0,1
SHB207,4,8,16:00,17:00,1,1,1
SHB207,4,9,17:00,18:00,1,1,1
SHB207,4,10,18:00,19:00,0,0,1
SHB207,4,11,18:30,21:30,0,0,1
SHB207,5,1,9:00,10:00,0,0,1
SHB207,5,2,10:00,11:00,1,1,1
SHB207,5,3,11:00,12:00,1,1,1
SHB207,5,4,12:00,13:00,1,0,1
SHB207,5,5,13:00,14:00,1,1,1
SHB207,5,6,14:00,15:00,0,0,1
SHB207,5,7,15:00,16:00,0,0,1
SHB207,5,8,16:00,17:00,0,0,1
