,room,day,period,startTime,endTime,status,attendance,semester,partOfDay
1377,IB209 (30) CL,6,4,12:00,13:00,0,0,1,2
1378,IB209 (30) CL,6,5,13:00,14:00,0,0,1,2
1379,IB209 (30) CL,6,6,14:00,15:00,0,0,1,2
1380,IB209 (30) CL,6,7,15:00,16:00,1,1,1,4
1381,IB209 (30) CL,6,8,16:00,17:00,0,0,1,3
1382,IB209 (30) CL,6,9,17:00,18:00,0,0,1,3
1383,IB209 (30) CL,6,10,18:00,19:00,0,0,1,4
1384,IB209 (30) CL,6,11,18:30,21:30,0,0,1,4
1385,IB215 (20) CL,1,1,9:00,10:00,0,0,1,1
1386,IB215 (20) CL,1,2,10:00,11:00,1,1,1,1
1387,IB215 (20) CL,1,3,11:00,12:00,1,1,1,1
1388,IB215 (20) CL,1,4,12:00,13:00,1,1,1,2
1389,IB215 (20) CL,1,5,13:00,14:00,1,0,1,2
1390,IB215 (20) CL,1,6,14:00,15:00,0,0,1,2
1391,IB215 (20) CL,1,7,15:00,16:00,1,1,1,4
1392,IB215 (20) CL,1,8,16:00,17:00,1,1,1,3
1393,IB215 (20) CL,1,9,17:00,18:00,1,1,1,3
1394,IB215 (20) CL,1,10,18:00,19:00,1,1,1,4
1395,IB215 (20) CL,1,11,18:30,21:30,1,1,1,4
1396,IB215 (20) CL,2,1,9:00,10:00,1,1,1,1
1397,IB215 (20) CL,2,2,10:00,11:00,1,1,1,1
1398,IB215 (20) CL,2,3,11:00,12:00,1,0,1,1
1399,IB215 (20) CL,2,4,12:00,13:00,1,0,1,2
1400,IB215 (20) CL,2,5,13:00,14:00,1,0,1,2
1401,IB215 (20) CL,2,6,14:00,15:00,1,1,1,2
1402,IB215 (20) CL,2,7,15:00,16:00,1,1,1,4
1403,IB215 (20) CL,2,8,16:00,17:00,1,1,1,3
1404,IB215 (20) CL,2,9,17:00,18:00,0,0,1,3
1405,IB215 (20) CL,2,10,18:00,19:00,1,1,1,4
1406,IB215 (20) CL,2,11,18:30,21:30,1,1,1,4
1407,IB215 (20) CL,3,1,9:00,10:00,1,1,1,1
1408,IB215 (20) CL,3,2,10:00,11:00,1,1,1,1
1409,IB215 (20) CL,3,3,11:00,12:00,1,1,1,1
1410,IB215 (20) CL,3,4,12:00,13:00,1,0,1,2
1411,IB215 (20) CL,3,5,13:00,14:00,1,0,1,2
1412,IB215 (20) CL,3,6,14:00,15:00,1,1,1,2
1413,IB215 (20) CL,3,7,15:00,16:00,1,0,1,4
1414,IB215 (20) CL,3,8,16:00,17:00,1,1,1,3
1415,IB215 (20) CL,3,9,17:00,18:00,0,0,1,3
1416,IB215 (20) CL,3,10,18:00,19:00,1,1,1,4
1417,IB215 (20) CL,3,11,18:30,21:30,1,1,1,4
1418,IB215 (20) CL,4,1,9:00,10:00,0,0,1,1
1419,IB215 (20) CL,4,2,10:00,11:00,1,0,1,1
1420,IB215 (20) CL,4,3,11:00,12:00,1,1,1,1
1421,IB215 (20) CL,4,4,12:00,13:00,1,1,1,2
1422,IB215 (20) CL,4,5,13:00,14:00,1,1,1,2
1423,IB215 (20) CL,4,6,14:00,15:00,1,1,1,2
1424,IB215 (20) CL,4,7,15:00,16:00,1,1,1,4
1425,IB215 (20) CL,4,8,16:00,17:00,0,0,1,3
1426,IB215 (20) CL,4,9,17:00,18:00,0,0,1,3
1427,IB215 (20) CL,4,10,18:00,19:00,0,0,1,4
1428,IB215 (20) CL,4,11,18:30,21:30,1,1,1,4
1429,IB215 (20) CL,5,1,9:00,10:00,1,0,1,1
1430,IB215 (20) CL,5,2,10:00,11:00,1,1,1,1
1431,IB215 (20) CL,5,3,11:00,12:00,1,0,1,1
1432,IB215 (20) CL,5,4,12:00,13:00,1,1,1,2
1433,IB215 (20) CL,5,5,13:00,14:00,0,0,1,2
1434,IB215 (20) CL,5,6,14:00,15:00,0,0,1,2
1435,IB215 (20) CL,5,7,15:00,16:00,0,0,1,4
1436,IB215 (20) CL,5,8,16:00,17:00,0,0,1,3
1437,IB215 (20) CL,5,9,17:00,18:00,0,0,1,3
1438,IB215 (20) CL,5,10,18:00,19:00,1,1,1,4
1439,IB215 (20) CL,5,11,18:30,21:30,1,1,1,4
1440,IB215 (20) CL,6,1,9:00,10:00,0,0,1,1
1441,IB215 (20) CL,6,2,10:00,11:00,0,0,1,1
1442,IB215 (20) CL,6,3,11:00,12:00,0,0,1,1
1443,IB215 (20) CL,6,4,12:00,13:00,1,1,1,2
1444,IB215 (20) CL,6,5,13:00,14:00,0,0,1,2
1445,IB215 (20) CL,6,6,14:00,15:00,0,0,1,2
1446,IB215 (20) CL,6,7,15:00,16:00,1,0,1,4
1447,IB215 (20) CL,6,8,16:00,17:00,0,0,1,3
1448,IB215 (20) CL,6,9,17:00,18:00,0,0,1,3
1449,IB215 (20) CL,6,10,18:00,19:00,0,0,1,4
1450,IB215 (20) CL,6,11,18:30,21:30,0,0,1,4
1451,IB216 (20),1,1,9:00,10:00,1,1,1,1
1452,IB216 (20),1,2,10:00,11:00,1,1,1,1
1453,IB216 (20),1,3,11:00,12:00,1,0,1,1
1454,IB216 (20),1,4,12:00,13:00,1,1,1,2
1455,IB216 (20),1,5,13:00,14:00,0,0,1,2
1456,IB216 (20),1,6,14:00,15:00,0,0,1,2
1457,IB216 (20),1,7,15:00,16:00,0,0,1,4
1458,IB216 (20),1,8,16:00,17:00,1,1,1,3
1459,IB216 (20),1,9,17:00,18:00,1,1,1,3
1460,IB216 (20),1,10,18:00,19:00,1,1,1,4
1461,IB216 (20),1,11,18:30,21:30,1,1,1,4
1462,IB216 (20),2,1,9:00,10:00,1,1,1,1
1463,IB216 (20),2,2,10:00,11:00,1,1,1,1
1464,IB216 (20),2,3,11:00,12:00,1,1,1,1
1465,IB216 (20),2,4,12:00,13:00,1,1,1,2
1466,IB216 (20),2,5,13:00,14:00,1,1,1,2
1467,IB216 (20),2,6,14:00,15:00,1,1,1,2
1468,IB216 (20),2,7,15:00,16:00,1,1,1,4
1469,IB216 (20),2,8,16:00,17:00,1,1,1,3
1470,IB216 (20),2,9,17:00,18:00,0,0,1,3
1471,IB216 (20),2,10,18:00,19:00,0,0,1,4
1472,IB216 (20),2,11,18:30,21:30,1,1,1,4
1473,IB216 (20),3,1,9:00,10:00,1,1,1,1
1474,IB216 (20),3,2,10:00,11:00,1,0,1,1
1475,IB216 (20),3,3,11:00,12:00,1,1,1,1
1476,IB216 (20),3,4,12:00,13:00,1,1,1,2
1477,IB216 (20),3,5,13:00,14:00,1,1,1,2
1478,IB216 (20),3,6,14:00,15:00,1,1,1,2
1479,IB216 (20),3,7,15:00,16:00,1,1,1,4
1480,IB216 (20),3,8,16:00,17:00,1,0,1,3
1481,IB216 (20),3,9,17:00,18:00,0,0,1,3
1482,IB216 (20),3,10,18:00,19:00,0,0,1,4
1483,IB216 (20),3,11,18:30,21:30,1,1,1,4
1484,IB216 (20),4,1,9:00,10:00,1,1,1,1
1485,IB216 (20),4,2,10:00,11:00,1,1,1,1
1486,IB216 (20),4,3,11:00,12:00,1,1,1,1
1487,IB216 (20),4,4,12:00,13:00,1,1,1,2
1488,IB216 (20),4,5,13:00,14:00,1,1,1,2
1489,IB216 (20),4,6,14:00,15:00,1,0,1,2
1490,IB216 (20),4,7,15:00,16:00,1,1,1,4
1491,IB216 (20),4,8,16:00,17:00,1,1,1,3
1492,IB216 (20),4,9,17:00,18:00,1,1,1,3
1493,IB216 (20),4,10,18:00,19:00,1,1,1,4
1494,IB216 (20),4,11,18:30,21:30,1,1,1,4
1495,IB216 (20),5,1,9:00,10:00,1,1,1,1
1496,IB216 (20),5,2,10:00,11:00,1,0,1,1
1497,IB216 (20),5,3,11:00,12:00,1,1,1,1
1498,IB216 (20),5,4,12:00,13:00,1,0,1,2
1499,IB216 (20),5,5,13:00,14:00,1,1,1,2
1500,IB216 (20),5,6,14:00,15:00,1,1,1,2
1501,IB216 (20),5,7,15:00,16:00,0,0,1,4
1502,IB216 (20),5,8,16:00,17:00,0,0,1,3
1503,IB216 (20),5,9,17:00,18:00,1,1,1,3
1504,IB216 (20),5,10,18:00,19:00,1,0,1,4
1505,IB216 (20),5,11,18:30,21:30,1,1,1,4
1506,IB216 (20),6,1,9:00,10:00,0,0,1,1
1507,IB216 (20),6,2,10:00,11:00,0,0,1,1
1508,IB216 (20),6,3,11:00,12:00,0,0,1,1
1509,IB216 (20),6,4,12:00,13:00,0,0,1,2
1510,IB216 (20),6,5,13:00,14:00,1,1,1,2
1511,IB216 (20),6,6,14:00,15:00,0,0,1,2
1512,IB216 (20),6,7,15:00,16:00,1,0,1,4
1513,IB216 (20),6,8,16:00,17:00,0,0,1,3
1514,IB216 (20),6,9,17:00,18:00,0,0,1,3
1515,IB216 (20),6,10,18:00,19:00,0,0,1,4
1516,IB216 (20),6,11,18:30,21:30,0,0,1,4
1517,IB301 (90),1,1,9:00,10:00,1,1,1,1
1518,IB301 (90),1,2,10:00,11:00,1,0,1,1
1519,IB301 (90),1,3,11:00,12:00,0,0,1,1
1520,IB301 (90),1,4,12:00,13:00,0,0,1,2
1521,IB301 (90),1,5,13:00,14:00,0,0,1,2
1522,IB301 (90),1,6,14:00,15:00,0,0,1,2
1523,IB301 (90),1,7,15:00,16:00,1,1,1,4
1524,IB301 (90),1,8,16:00,17:00,1,1,1,3
1525,IB301 (90),1,9,17:00,18:00,1,0,1,3
1526,IB301 (90),1,10,18:00,19:00,1,1,1,4
1527,IB301 (90),1,11,18:30,21:30,1,0,1,4
1528,IB301 (90),2,1,9:00,10:00,0,0,1,1
1529,IB301 (90),2,2,10:00,11:00,1,1,1,1
1530,IB301 (90),2,3,11:00,12:00,1,1,1,1
1531,IB301 (90),2,4,12:00,13:00,1,1,1,2
1532,IB301 (90),2,5,13:00,14:00,1,1,1,2
1533,IB301 (90),2,6,14:00,15:00,0,0,1,2
1534,IB301 (90),2,7,15:00,16:00,0,0,1,4
1535,IB301 (90),2,8,16:00,17:00,0,0,1,3
1536,IB301 (90),2,9,17:00,18:00,0,0,1,3
1537,IB301 (90),2,10,18:00,19:00,1,1,1,4
1538,IB301 (90),2,11,18:30,21:30,1,1,1,4
1539,IB301 (90),3,1,9:00,10:00,1,0,1,1
1540,IB301 (90),3,2,10:00,11:00,1,1,1,1
1541,IB301 (90),3,3,11:00,12:00,1,1,1,1
1542,IB301 (90),3,4,12:00,13:00,1,1,1,2
1543,IB301 (90),3,5,13:00,14:00,1,1,1,2
1544,IB301 (90),3,6,14:00,15:00,1,1,1,2
1545,IB301 (90),3,7,15:00,16:00,1,1,1,4
1546,IB301 (90),3,8,16:00,17:00,1,1,1,3
1547,IB301 (90),3,9,17:00,18:00,0,0,1,3
1548,IB301 (90),3,10,18:00,19:00,0,0,1,4
1549,IB301 (90),3,11,18:30,21:30,0,0,1,4
1550,IB301 (90),4,1,9:00,10:00,1,0,1,1
1551,IB301 (90),4,2,10:00,11:00,1,1,1,1
1552,IB301 (90),4,3,11:00,12:00,1,1,1,1
1553,IB301 (90),4,4,12:00,13:00,1,1,1,2
1554,IB301 (90),4,5,13:00,14:00,0,0,1,2
1555,IB301 (90),4,6,14:00,15:00,0,0,1,2
1556,IB301 (90),4,7,15:00,16:00,0,0,1,4
1557,IB301 (90),4,8,16:00,17:00,0,0,1,3
1558,IB301 (90),4,9,17:00,18:00,0,0,1,3
1559,IB301 (90),4,10,18:00,19:00,1,1,1,4
1560,IB301 (90),4,11,18:30,21:30,1,1,1,4
1561,IB301 (90),5,1,9:00,10:00,1,1,1,1
1562,IB301 (90),5,2,10:00,11:00,1,1,1,1
1563,IB301 (90),5,3,11:00,12:00,1,0,1,1
1564,IB301 (90),5,4,12:00,13:00,1,0,1,2
1565,IB301 (90),5,5,13:00,14:00,0,0,1,2
1566,IB301 (90),5,6,14:00,15:00,1,1,1,2
1567,IB301 (90),5,7,15:00,16:00,1,0,1,4
1568,IB301 (90),5,8,16:00,17:00,1,1,1,3
1569,IB301 (90),5,9,17:00,18:00,1,1,1,3
1570,IB301 (90),5,10,18:00,19:00,1,1,1,4
1571,IB301 (90),5,11,18:30,21:30,1,0,1,4
1572,IB301 (90),6,1,9:00,10:00,1,0,1,1
1573,IB301 (90),6,2,10:00,11:00,0,0,1,1
1574,IB301 (90),6,3,11:00,12:00,0,0,1,1
1575,IB301 (90),6,4,12:00,13:00,1,1,1,2
1576,IB301 (90),6,5,13:00,14:00,0,0,1,2
1577,IB301 (90),6,6,14:00,15:00,0,0,1,2
1578,IB301 (90),6,7,15:00,16:00,0,0,1,4
1579,IB301 (90),6,8,16:00,17:00,0,0,1,3
1580,IB301 (90),6,9,17:00,18:00,0,0,1,3
1581,IB301 (90),6,10,18:00,19:00,0,0,1,4
1582,IB301 (90),6,11,18:30,21:30,0,0,1,4
1583,IB302 (22),1,1,9:00,10:00,1,1,1,1
1584,IB302 (22),1,2,10:00,11:00,1,1,1,1
1585,IB302 (22),1,3,11:00,12:00,1,0,1,1
1586,IB302 (22),1,4,12:00,13:00,1,1,1,2
1587,IB302 (22),1,5,13:00,14:00,0,0,1,2
1588,IB302 (22),1,6,14:00,15:00,1,1,1,2
1589,IB302 (22),1,7,15:00,16:00,1,1,1,4
1590,IB302 (22),1,8,16:00,17:00,1,0,1,3
1591,IB302 (22),1,9,17:00,18:00,1,0,1,3
1592,IB302 (22),1,10,18:00,19:00,0,0,1,4
1593,IB302 (22),1,11,18:30,21:30,1,0,1,4
1594,IB302 (22),2,1,9:00,10:00,1,1,1,1
1595,IB302 (22),2,2,10:00,11:00,1,1,1,1
1596,IB302 (22),2,3,11:00,12:00,1,1,1,1
1597,IB302 (22),2,4,12:00,13:00,1,1,1,2
1598,IB302 (22),2,5,13:00,14:00,0,0,1,2
1599,IB302 (22),2,6,14:00,15:00,0,0,1,2
1600,IB302 (22),2,7,15:00,16:00,0,0,1,4
1601,IB302 (22),2,8,16:00,17:00,1,1,1,3
1602,IB302 (22),2,9,17:00,18:00,1,1,1,3
1603,IB302 (22),2,10,18:00,19:00,1,1,1,4
1604,IB302 (22),2,11,18:30,21:30,1,1,1,4
1605,IB302 (22),3,1,9:00,10:00,1,1,1,1
1606,IB302 (22),3,2,10:00,11:00,1,1,1,1
1607,IB302 (22),3,3,11:00,12:00,1,1,1,1
1608,IB302 (22),3,4,12:00,13:00,1,0,1,2
1609,IB302 (22),3,5,13:00,14:00,0,0,1,2
1610,IB302 (22),3,6,14:00,15:00,0,0,1,2
1611,IB302 (22),3,7,15:00,16:00,1,1,1,4
1612,IB302 (22),3,8,16:00,17:00,1,1,1,3
1613,IB302 (22),3,9,17:00,18:00,1,1,1,3
1614,IB302 (22),3,10,18:00,19:00,1,1,1,4
1615,IB302 (22),3,11,18:30,21:30,0,0,1,4
1616,IB302 (22),4,1,9:00,10:00,1,1,1,1
1617,IB302 (22),4,2,10:00,11:00,1,1,1,1
1618,IB302 (22),4,3,11:00,12:00,1,1,1,1
1619,IB302 (22),4,4,12:00,13:00,1,1,1,2
1620,IB302 (22),4,5,13:00,14:00,0,0,1,2
1621,IB302 (22),4,6,14:00,15:00,1,1,1,2
1622,IB302 (22),4,7,15:00,16:00,1,0,1,4
1623,IB302 (22),4,8,16:00,17:00,1,1,1,3
1624,IB302 (22),4,9,17:00,18:00,1,0,1,3
1625,IB302 (22),4,10,18:00,19:00,1,1,1,4
1626,IB302 (22),4,11,18:30,21:30,1,0,1,4
1627,IB302 (22),5,1,9:00,10:00,1,1,1,1
1628,IB302 (22),5,2,10:00,11:00,1,1,1,1
1629,IB302 (22),5,3,11:00,12:00,1,0,1,1
1630,IB302 (22),5,4,12:00,13:00,1,0,1,2
1631,IB302 (22),5,5,13:00,14:00,0,0,1,2
1632,IB302 (22),5,6,14:00,15:00,0,0,1,2
1633,IB302 (22),5,7,15:00,16:00,1,1,1,4
1634,IB302 (22),5,8,16:00,17:00,1,1,1,3
1635,IB302 (22),5,9,17:00,18:00,1,1,1,3
1636,IB302 (22),5,10,18:00,19:00,1,1,1,4
1637,IB302 (22),5,11,18:30,21:30,0,0,1,4
1638,IB302 (22),6,1,9:00,10:00,0,0,1,1
1639,IB302 (22),6,2,10:00,11:00,1,1,1,1
1640,IB302 (22),6,3,11:00,12:00,0,0,1,1
1641,IB302 (22),6,4,12:00,13:00,0,0,1,2
1642,IB302 (22),6,5,13:00,14:00,0,0,1,2
1643,IB302 (22),6,6,14:00,15:00,1,0,1,2
1644,IB302 (22),6,7,15:00,16:00,0,0,1,4
1645,IB302 (22),6,8,16:00,17:00,0,0,1,3
1646,IB302 (22),6,9,17:00,18:00,0,0,1,3
1647,IB302 (22),6,10,18:00,19:00,0,0,1,4
1648,IB302 (22),6,11,18:30,21:30,0,0,1,4
1649,IB306 (24),1,1,9:00,10:00,0,0,1,1
1650,IB306 (24),1,2,10:00,11:00,0,0,1,1
1651,IB306 (24),1,3,11:00,12:00,1,1,1,1
1652,IB306 (24),1,4,12:00,13:00,1,1,1,2
1653,IB306 (24),1,5,13:00,14:00,0,0,1,2
1654,IB306 (24),1,6,14:00,15:00,0,0,1,2
1655,IB306 (24),1,7,15:00,16:00,0,0,1,4
1656,IB306 (24),1,8,16:00,17:00,1,1,1,3
1657,IB306 (24),1,9,17:00,18:00,1,0,1,3
1658,IB306 (24),1,10,18:00,19:00,0,0,1,4
1659,IB306 (24),1,11,18:30,21:30,1,1,1,4
1660,IB306 (24),2,1,9:00,10:00,1,1,1,1
1661,IB306 (24),2,2,10:00,11:00,1,1,1,1
1662,IB306 (24),2,3,11:00,12:00,1,1,1,1
1663,IB306 (24),2,4,12:00,13:00,1,1,1,2
1664,IB306 (24),2,5,13:00,14:00,0,0,1,2
1665,IB306 (24),2,6,14:00,15:00,0,0,1,2
1666,IB306 (24),2,7,15:00,16:00,0,0,1,4
1667,IB306 (24),2,8,16:00,17:00,0,0,1,3
1668,IB306 (24),2,9,17:00,18:00,1,1,1,3
1669,IB306 (24),2,10,18:00,19:00,1,1,1,4
1670,IB306 (24),2,11,18:30,21:30,0,0,1,4
1671,IB306 (24),3,1,9:00,10:00,1,1,1,1
1672,IB306 (24),3,2,10:00,11:00,1,1,1,1
1673,IB306 (24),3,3,11:00,12:00,1,1,1,1
1674,IB306 (24),3,4,12:00,13:00,1,1,1,2
1675,IB306 (24),3,5,13:00,14:00,0,0,1,2
1676,IB306 (24),3,6,14:00,15:00,0,0,1,2
1677,IB306 (24),3,7,15:00,16:00,1,0,1,4
1678,IB306 (24),3,8,16:00,17:00,1,1,1,3
1679,IB306 (24),3,9,17:00,18:00,1,0,1,3
1680,IB306 (24),3,10,18:00,19:00,1,0,1,4
1681,IB306 (24),3,11,18:30,21:30,1,1,1,4
1682,IB306 (24),4,1,9:00,10:00,0,0,1,1
1683,IB306 (24),4,2,10:00,11:00,0,0,1,1
1684,IB306 (24),4,3,11:00,12:00,1,1,1,1
1685,IB306 (24),4,4,12:00,13:00,1,0,1,2
1686,IB306 (24),4,5,13:00,14:00,1,1,1,2
1687,IB306 (24),4,6,14:00,15:00,1,1,1,2
1688,IB306 (24),4,7,15:00,16:00,0,0,1,4
1689,IB306 (24),4,8,16:00,17:00,0,0,1,3
1690,IB306 (24),4,9,17:00,18:00,0,0,1,3
1691,IB306 (24),4,10,18:00,19:00,0,0,1,4
1692,IB306 (24),4,11,18:30,21:30,1,1,1,4
1693,IB306 (24),5,1,9:00,10:00,1,1,1,1
1694,IB306 (24),5,2,10:00,11:00,1,0,1,1
1695,IB306 (24),5,3,11:00,12:00,1,0,1,1
1696,IB306 (24),5,4,12:00,13:00,1,1,1,2
1697,IB306 (24),5,5,13:00,14:00,1,1,1,2
1698,IB306 (24),5,6,14:00,15:00,1,1,1,2
1699,IB306 (24),5,7,15:00,16:00,1,0,1,4
1700,IB306 (24),5,8,16:00,17:00,1,1,1,3
1701,IB306 (24),5,9,17:00,18:00,1,1,1,3
1702,IB306 (24),5,10,18:00,19:00,1,1,1,4
1703,IB306 (24),5,11,18:30,21:30,0,0,1,4
1704,IB306 (24),6,1,9:00,10:00,0,0,1,1
1705,IB306 (24),6,2,10:00,11:00,1,1,1,1
1706,IB306 (24),6,3,11:00,12:00,0,0,1,1
1707,IB306 (24),6,4,12:00,13:00,0,0,1,2
1708,IB306 (24),6,5,13:00,14:00,0,0,1,2
1709,IB306 (24),6,6,14:00,15:00,0,0,1,2
1710,IB306 (24),6,7,15:00,16:00,0,0,1,4
1711,IB306 (24),6,8,16:00,17:00,0,0,1,3
1712,IB306 (24),6,9,17:00,18:00,0,0,1,3
1713,IB306 (24),6,10,18:00,19:00,0,0,1,4
1714,IB306 (24),6,11,18:30,21:30,0,0,1,4
1715,IB307 (35),1,1,9:00,10:00,1,1,1,1
1716,IB307 (35),1,2,10:00,11:00,1,1,1,1
1717,IB307 (35),1,3,11:00,12:00,1,1,1,1
1718,IB307 (35),1,4,12:00,13:00,1,0,1,2
1719,IB307 (35),1,5,13:00,14:00,0,0,1,2
1720,IB307 (35),1,6,14:00,15:00,0,0,1,2
1721,IB307 (35),1,7,15:00,16:00,0,0,1,4
1722,IB307 (35),1,8,16:00,17:00,0,0,1,3
1723,IB307 (35),1,9,17:00,18:00,0,0,1,3
1724,IB307 (35),1,10,18:00,19:00,0,0,1,4
1725,IB307 (35),1,11,18:30,21:30,1,1,1,4
1726,IB307 (35),2,1,9:00,10:00,0,0,1,1
1727,IB307 (35),2,2,10:00,11:00,1,1,1,1
1728,IB307 (35),2,3,11:00,12:00,1,1,1,1
1729,IB307 (35),2,4,12:00,13:00,1,1,1,2
1730,IB307 (35),2,5,13:00,14:00,1,1,1,2
1731,IB307 (35),2,6,14:00,15:00,0,0,1,2
1732,IB307 (35),2,7,15:00,16:00,1,0,1,4
1733,IB307 (35),2,8,16:00,17:00,1,1,1,3
1734,IB307 (35),2,9,17:00,18:00,1,1,1,3
1735,IB307 (35),2,10,18:00,19:00,1,0,1,4
1736,IB307 (35),2,11,18:30,21:30,1,1,1,4
1737,IB307 (35),3,1,9:00,10:00,1,1,1,1
1738,IB307 (35),3,2,10:00,11:00,1,1,1,1
1739,IB307 (35),3,3,11:00,12:00,1,1,1,1
1740,IB307 (35),3,4,12:00,13:00,1,1,1,2
1741,IB307 (35),3,5,13:00,14:00,0,0,1,2
1742,IB307 (35),3,6,14:00,15:00,0,0,1,2
1743,IB307 (35),3,7,15:00,16:00,0,0,1,4
1744,IB307 (35),3,8,16:00,17:00,0,0,1,3
1745,IB307 (35),3,9,17:00,18:00,1,1,1,3
1746,IB307 (35),3,10,18:00,19:00,1,1,1,4
1747,IB307 (35),3,11,18:30,21:30,1,1,1,4
1748,IB307 (35),4,1,9:00,10:00,1,0,1,1
1749,IB307 (35),4,2,10:00,11:00,1,1,1,1
1750,IB307 (35),4,3,11:00,12:00,1,1,1,1
1751,IB307 (35),4,4,12:00,13:00,1,1,1,2
1752,IB307 (35),4,5,13:00,14:00,0,0,1,2
1753,IB307 (35),4,6,14:00,15:00,0,0,1,2
1754,IB307 (35),4,7,15:00,16:00,0,0,1,4
1755,IB307 (35),4,8,16:00,17:00,1,1,1,3
1756,IB307 (35),4,9,17:00,18:00,1,1,1,3
1757,IB307 (35),4,10,18:00,19:00,0,0,1,4
1758,IB307 (35),4,11,18:30,21:30,1,1,1,4
1759,IB307 (35),5,1,9:00,10:00,1,1,1,1
1760,IB307 (35),5,2,10:00,11:00,1,1,1,1
1761,IB307 (35),5,3,11:00,12:00,1,1,1,1
1762,IB307 (35),5,4,12:00,13:00,1,1,1,2
1763,IB307 (35),5,5,13:00,14:00,0,0,1,2
1764,IB307 (35),5,6,14:00,15:00,1,1,1,2
1765,IB307 (35),5,7,15:00,16:00,1,1,1,4
1766,IB307 (35),5,8,16:00,17:00,1,1,1,3
1767,IB307 (35),5,9,17:00,18:00,1,0,1,3
1768,IB307 (35),5,10,18:00,19:00,0,0,1,4
1769,IB307 (35),5,11,18:30,21:30,0,0,1,4
1770,IB307 (35),6,1,9:00,10:00,0,0,1,1
1771,IB307 (35),6,2,10:00,11:00,0,0,1,1
1772,IB307 (35),6,3,11:00,12:00,0,0,1,1
1773,IB307 (35),6,4,12:00,13:00,0,0,1,2
1774,IB307 (35),6,5,13:00,14:00,0,0,1,2
1775,IB307 (35),6,6,14:00,15:00,0,0,1,2
1776,IB307 (35),6,7,15:00,16:00,0,0,1,4
1777,IB307 (35),6,8,16:00,17:00,0,0,1,3
1778,IB307 (35),6,9,17:00,18:00,0,0,1,3
1779,IB307 (35),6,10,18:00,19:00,0,0,1,4
1780,IB307 (35),6,11,18:30,21:30,0,0,1,4
1781,IB308 (23),1,1,9:00,10:00,0,0,1,1
1782,IB308 (23),1,2,10:00,11:00,1,1,1,1
1783,IB308 (23),1,3,11:00,12:00,1,0,1,1
1784,IB308 (23),1,4,12:00,13:00,0,0,1,2
1785,IB308 (23),1,5,13:00,14:00,0,0,1,2
1786,IB308 (23),1,6,14:00,15:00,1,1,1,2
1787,IB308 (23),1,7,15:00,16:00,1,1,1,4
1788,IB308 (23),1,8,16:00,17:00,0,0,1,3
1789,IB308 (23),1,9,17:00,18:00,0,0,1,3
1790,IB308 (23),1,10,18:00,19:00,0,0,1,4
1791,IB308 (23),1,11,18:30,21:30,1,1,1,4
1792,IB308 (23),2,1,9:00,10:00,1,0,1,1
1793,IB308 (23),2,2,10:00,11:00,1,1,1,1
1794,IB308 (23),2,3,11:00,12:00,1,1,1,1
1795,IB308 (23),2,4,12:00,13:00,1,1,1,2
1796,IB308 (23),2,5,13:00,14:00,1,1,1,2
1797,IB308 (23),2,6,14:00,15:00,1,1,1,2
1798,IB308 (23),2,7,15:00,16:00,0,0,1,4
1799,IB308 (23),2,8,16:00,17:00,0,0,1,3
1800,IB308 (23),2,9,17:00,18:00,1,0,1,3
1801,IB308 (23),2,10,18:00,19:00,1,1,1,4
1802,IB308 (23),2,11,18:30,21:30,1,0,1,4
1803,IB308 (23),3,1,9:00,10:00,1,1,1,1
1804,IB308 (23),3,2,10:00,11:00,1,1,1,1
1805,IB308 (23),3,3,11:00,12:00,1,1,1,1
1806,IB308 (23),3,4,12:00,13:00,1,0,1,2
1807,IB308 (23),3,5,13:00,14:00,1,1,1,2
1808,IB308 (23),3,6,14:00,15:00,1,1,1,2
1809,IB308 (23),3,7,15:00,16:00,1,1,1,4
1810,IB308 (23),3,8,16:00,17:00,1,1,1,3
1811,IB308 (23),3,9,17:00,18:00,1,0,1,3
1812,IB308 (23),3,10,18:00,19:00,1,1,1,4
1813,IB308 (23),3,11,18:30,21:30,1,1,1,4
1814,IB308 (23),4,1,9:00,10:00,1,1,1,1
1815,IB308 (23),4,2,10:00,11:00,1,1,1,1
1816,IB308 (23),4,3,11:00,12:00,1,1,1,1
1817,IB308 (23),4,4,12:00,13:00,1,1,1,2
1818,IB308 (23),4,5,13:00,14:00,0,0,1,2
1819,IB308 (23),4,6,14:00,15:00,0,0,1,2
1820,IB308 (23),4,7,15:00,16:00,0,0,1,4
1821,IB308 (23),4,8,16:00,17:00,1,0,1,3
1822,IB308 (23),4,9,17:00,18:00,1,0,1,3
1823,IB308 (23),4,10,18:00,19:00,1,1,1,4
1824,IB308 (23),4,11,18:30,21:30,1,1,1,4
1825,IB308 (23),5,1,9:00,10:00,1,0,1,1
1826,IB308 (23),5,2,10:00,11:00,1,1,1,1
1827,IB308 (23),5,3,11:00,12:00,0,0,1,1
1828,IB308 (23),5,4,12:00,13:00,0,0,1,2
1829,IB308 (23),5,5,13:00,14:00,0,0,1,2
1830,IB308 (23),5,6,14:00,15:00,0,0,1,2
1831,IB308 (23),5,7,15:00,16:00,0,0,1,4
1832,IB308 (23),5,8,16:00,17:00,1,1,1,3
1833,IB308 (23),5,9,17:00,18:00,1,1,1,3
1834,IB308 (23),5,10,18:00,19:00,1,0,1,4
